'Index Name', 'Run', 'Phase', 'Population', 'Load Elapsed', 'COMPLETE Elapsed', 'COMPLETE Count', 'HIGHCARD Elapsed', 'HIGHCARD Count', 'LOWCARD Elapsed', 'LOWCARD Count'
'Bloofi','Reference', 4,'Delete',1000000,13607864049,11.077742798000001,1000,45.766475281000005,13,50.3618006,21
'FlatBloofi','Reference', 0,'Query',100,1436076,0.007766702,3,0.008235167,1918,0.014211241000000001,6036
'FlatBloofi','Reference', 0,'Delete',100,1436076,0.00198314,1,8.61876E-4,0,6.56351E-4,0
'FlatBloofi','Reference', 1,'Query',100,1306337,0.002953765,3,0.0067190240000000005,1918,0.012011139,6036
'FlatBloofi','Reference', 1,'Delete',100,1306337,5.256130000000001E-4,1,6.905660000000001E-4,0,6.41665E-4,0
'FlatBloofi','Reference', 2,'Query',100,2059821,0.002841868,3,0.006592407000000001,1918,0.005864898,6036
'FlatBloofi','Reference', 2,'Delete',100,2059821,4.28022E-4,1,6.18334E-4,0,5.66628E-4,0
'FlatBloofi','Reference', 3,'Query',100,918735,0.0028849970000000003,3,0.0065336610000000005,1918,0.00644298,6036
'FlatBloofi','Reference', 3,'Delete',100,918735,4.65295E-4,1,6.098280000000001E-4,0,5.792410000000001E-4,0
'FlatBloofi','Reference', 4,'Query',100,215149,0.003252707,3,0.006997168000000001,1918,0.006202984000000001,6036
'FlatBloofi','Reference', 4,'Delete',100,215149,4.0841600000000004E-4,1,6.27575E-4,0,5.7505E-4,0
'FlatBloofi','Reference', 0,'Query',1000,2057984,0.030884364,22,0.015192779000000002,22278,0.024340845,59685
'FlatBloofi','Reference', 0,'Delete',1000,2057984,0.00657616,3,0.0038483500000000004,0,0.00409395,0
'FlatBloofi','Reference', 1,'Query',1000,1936938,0.005644396,22,0.014850110000000001,22278,0.024117839000000002,59685
'FlatBloofi','Reference', 1,'Delete',1000,1936938,0.004064843,3,0.004289443,0,0.004014463,0
'FlatBloofi','Reference', 2,'Query',1000,1995998,0.0038513970000000003,22,0.015094645,22278,0.024024849,59685
'FlatBloofi','Reference', 2,'Delete',1000,1995998,0.003972626,3,0.004629324000000001,0,0.004191843000000001,0
'FlatBloofi','Reference', 3,'Query',1000,1871242,0.004175405,22,0.010588140000000001,22278,0.024102619000000002,59685
'FlatBloofi','Reference', 3,'Delete',1000,1871242,0.0039744540000000005,3,0.004229363,0,0.004111656,0
'FlatBloofi','Reference', 4,'Query',1000,1971312,0.003938549,22,0.010008553,22278,0.024610162,59685
'FlatBloofi','Reference', 4,'Delete',1000,1971312,0.003889584,3,0.004481983,0,0.004024065,0
'FlatBloofi','Reference', 0,'Query',10000,9196161,0.023656954,530,0.080747225,165870,0.31895341800000004,767607
'FlatBloofi','Reference', 0,'Delete',10000,9196161,0.004184999,22,0.0026469550000000003,2,0.002258462,2
'FlatBloofi','Reference', 1,'Query',10000,9152775,0.023516253,530,0.081704785,165870,0.31608147600000003,767607
'FlatBloofi','Reference', 1,'Delete',10000,9152775,0.004086277,22,0.0025870370000000004,2,0.002223029,2
'FlatBloofi','Reference', 2,'Query',10000,8815051,0.023689428000000002,530,0.080300991,165870,0.317320091,767607
'FlatBloofi','Reference', 2,'Delete',10000,8815051,0.0037232270000000004,22,0.0024619620000000003,2,0.002222575,2
'FlatBloofi','Reference', 3,'Query',10000,8924850,0.023667977,530,0.080190628,165870,0.318334861,767607
'FlatBloofi','Reference', 3,'Delete',10000,8924850,0.0037616060000000002,22,0.002430147,2,0.0022656490000000002,2
'FlatBloofi','Reference', 4,'Query',10000,9223952,0.023460128,530,0.08088460800000001,165870,0.31730246,767607
'FlatBloofi','Reference', 4,'Delete',10000,9223952,0.0037423570000000004,22,0.002466238,2,0.002261075,2
'FlatBloofi','Reference', 0,'Query',100000,180223228,0.24601936800000002,23764,1.076524437,2507517,6.744020622000001,14508171
'FlatBloofi','Reference', 0,'Delete',100000,180223228,0.042912351,112,0.02642925,2,0.026516397,2
'FlatBloofi','Reference', 1,'Query',100000,125249906,0.24732334400000003,23764,1.057676718,2507517,5.049210754000001,14508171
'FlatBloofi','Reference', 1,'Delete',100000,125249906,0.041242078,112,0.026087744000000003,2,0.026280247000000003,2
'FlatBloofi','Reference', 2,'Query',100000,123128697,0.246767336,23764,1.052768911,2507517,5.045033419,14508171
